Id,Start,Name,Impact,Currency
1c00cc55-af62-46a8-bc23-a0fdb559e852,05/23/2023 08:00:00,HCOB Services PMI,MEDIUM,EUR
76116a65-9d36-4cc1-b54d-2f3fef017508,05/23/2023 13:00:00,Fed's Logan speech,MEDIUM,USD
f94cc3c2-a8c5-4f65-a49a-a8c063c1fd84,05/23/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
5aab0bbd-106c-44eb-9a9d-b529e4f99813,05/23/2023 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
62b4e684-00db-4e77-a6cb-ecc7cf0cb090,05/23/2023 13:45:00,S&P Global Services PMI,MEDIUM,USD
5c11b4a7-b6a5-4f0a-b8ad-6176a6a5292e,05/23/2023 14:00:00,New Home Sales (MoM),MEDIUM,USD
3ed26e56-23d0-4fbd-adb9-d743615c1ed7,05/24/2023 16:10:00,Fed's Waller speech,MEDIUM,USD
7584f4c6-fb9c-4f94-a2fb-8080c355bbdd,05/24/2023 17:45:00,ECB's President Lagarde speech,HIGH,EUR
b8d1bc00-7380-46a4-895d-bee1ec02053c,05/24/2023 18:00:00,FOMC Minutes,HIGH,USD
c0d808bc-735b-43c8-9e7c-add80c176e14,05/25/2023 09:00:00,ECB's De Guindos speech,MEDIUM,EUR
c986f478-abf3-48e8-a9c2-2510ae1e4e3d,05/25/2023 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
e809ca7e-d206-4098-b245-8c1fa69aa321,05/25/2023 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
8bf8a717-2e8e-4d0f-93d7-c550f64c035e,05/25/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
a349dbf5-08f0-4f08-b3de-8f75ede3900d,05/25/2023 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
ea869c30-a1f8-4915-8f9f-15f02d90c548,05/25/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
b0c4d8fb-6e8c-4159-9ffd-9df48357485e,05/25/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
f3e017d0-f1cd-4961-afcb-91cf7285b18d,05/25/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
9f921409-2352-45d4-8fc7-b72f917d1e0a,05/25/2023 13:50:00,Fed's Barkin speech,MEDIUM,USD
41e6114f-1214-417e-b714-82f41d80896c,05/25/2023 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
5c75cfd7-dc04-4050-99e6-e78ec1b9e4e4,05/25/2023 14:30:00,Fed's Collins speech,MEDIUM,USD
f997f067-f6c9-48ba-a6ae-6c93d87d7bd1,05/26/2023 07:40:00,ECB's Lane speech,MEDIUM,EUR
0c8480f9-7de1-47e0-83d0-053ff045db24,05/26/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
5d155e83-07f8-42c3-9fd6-02d41522c315,05/26/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
bedf086a-ad78-464d-895b-92ae01997d9b,05/26/2023 12:30:00,Durable Goods Orders,HIGH,USD
e72387b8-1628-4782-bf6d-d2e115fb6ce5,05/26/2023 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
24f65127-e386-42ed-8952-2a5e04d9188c,05/26/2023 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
17fb9d3f-0dcf-496f-a1f1-142b62b3dfa2,05/26/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
48460279-b649-409f-8c06-1a6da4e6cb8f,05/26/2023 12:30:00,Personal Income (MoM),MEDIUM,USD
a5210c4b-d785-49ef-a08a-5499e9b29312,05/26/2023 12:30:00,Personal Spending,MEDIUM,USD
b7e9f8fc-3b52-43ff-b94f-2110c6c04be5,05/26/2023 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
dd73f77d-41b4-4a89-aed4-314c5bf5d1e8,05/26/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
61f0e127-a5f9-4f42-96a6-91f952cf9877,05/30/2023 09:00:00,Business Climate,MEDIUM,EUR
f432078c-8e54-4cfc-84ab-505c89376f4b,05/30/2023 09:00:00,Consumer Confidence,MEDIUM,EUR
cac7165c-c177-44c5-a865-a4672a301af4,05/30/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
e2fa5c60-3406-4c8f-9233-b7bb48b52f66,05/30/2023 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
d961919d-8231-4aff-bd47-60f9b6c79a2a,05/30/2023 14:00:00,Consumer Confidence,MEDIUM,USD
0b9ebcf0-a614-4ab1-8ff8-93916f09ad35,05/30/2023 17:00:00,Fed's Barkin speech,MEDIUM,USD
c6acf82b-2f05-4173-a5da-d66a05295c19,05/31/2023 08:00:00,EU Financial Stability Review,MEDIUM,EUR
7f40a7cf-7cb0-4c41-89a6-ca4aa8ba38bb,05/31/2023 12:30:00,ECB's President Lagarde speech,HIGH,EUR
5f8d72c3-8a32-40be-8bda-9f7b2c3a0ce2,05/31/2023 12:50:00,Fed's Bowman speech,MEDIUM,USD
c769c933-5f1b-4c14-9884-3d4ff401d97a,05/31/2023 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
23df0ede-d22d-4e0a-a555-eb9471dcf35f,05/31/2023 16:30:00,Fed's Harker speech,MEDIUM,USD
7d0b2f0d-722d-43de-9188-3f39ec080f4f,05/31/2023 17:30:00,Fed's Jefferson speech,MEDIUM,USD
c187b21c-2565-486e-a602-602eef6b0387,05/31/2023 18:00:00,Fed's Beige Book,MEDIUM,USD
3d97c588-e7ba-4c73-8a92-914a57befaa7,06/01/2023 09:00:00,Core Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
3d2be1d1-f719-4551-99af-d4c798dc393f,06/01/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
10a36087-36b4-4413-b5ad-e42789a7f14c,06/01/2023 09:00:00,Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
e7994d56-4961-411c-baf0-aa7815c44596,06/01/2023 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
4af78236-593e-413f-b7fd-9e5729311ea1,06/01/2023 09:00:00,Unemployment Rate,MEDIUM,EUR
4c3b91ee-9ca9-4356-8b18-7453f4c8029d,06/01/2023 09:30:00,ECB's President Lagarde speech,HIGH,EUR
db2cd6c6-f2ef-4a78-821f-a21da9dcbcb4,06/01/2023 11:30:00,ECB Monetary Policy Meeting Accounts,MEDIUM,EUR
acf31575-8bb1-456c-8c52-6a882f7c8cac,06/01/2023 12:15:00,ADP Employment Change,HIGH,USD
c494353b-f881-408c-b73f-d077d26493c7,06/01/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
abe12581-35d6-4899-a3d4-58f66dc66626,06/01/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
743304d2-c80b-496f-9a44-945542726228,06/01/2023 12:30:00,Nonfarm Productivity,MEDIUM,USD
d2ca44c5-1634-450b-807c-5836f914506d,06/01/2023 12:30:00,Unit Labor Costs,MEDIUM,USD
7c808ba1-cd38-4d61-8e5d-c7cc25ecd6b4,06/01/2023 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
71c32f84-481e-4d98-8904-6b2027e0827b,06/01/2023 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
fca4dfd7-8994-4868-91d4-5469946d4a10,06/01/2023 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
b4e39aec-9dd3-4a20-b4d3-ed7a59b605e8,06/01/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
0f304ca8-5d3a-4d37-ba6c-f1e1ccb383a0,06/01/2023 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
2295a15d-bebe-49f4-8512-5d4e22eae7c9,06/01/2023 17:00:00,Fed's Harker speech,MEDIUM,USD
297de03e-ecb6-4272-b92a-97664380e72a,06/02/2023 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
e16104e3-fefc-4d66-86b3-13d372ec01ef,06/02/2023 12:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
9a63e024-a358-4a55-b9f3-a4c85e853fa5,06/02/2023 12:30:00,Labor Force Participation Rate,MEDIUM,USD
3e678224-456d-48b4-bcf6-fe5640cc1182,06/02/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
67585d69-3a14-40c5-9746-e37b8eda949d,06/02/2023 12:30:00,U6 Underemployment Rate,MEDIUM,USD
8d4f1c0b-2e17-492f-9219-92c06c62e2c2,06/02/2023 12:30:00,Unemployment Rate,MEDIUM,USD
3fd80ad4-d190-4b18-b45c-ce8a6a9a9b3d,06/04/2023 08:00:00,OPEC Meeting,MEDIUM,USD
9bec83c8-2ea5-48be-9892-a80f175088a0,06/05/2023 08:00:00,HCOB Composite PMI,MEDIUM,EUR
e57c0192-7e4b-4903-a5c4-21333f109814,06/05/2023 13:00:00,ECB's President Lagarde speech,HIGH,EUR
19c64224-e9c7-44e6-97d3-dd9681dbd6f0,06/05/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
6ef6b0a4-f3af-43c7-8b44-f24d54e849ad,06/05/2023 13:45:00,S&P Global Services PMI,MEDIUM,USD
86c31159-d13e-4bc3-adff-232ef0ec9bf1,06/05/2023 14:00:00,Factory Orders (MoM),MEDIUM,USD
df0e6abe-117a-4042-a44f-ad64239c7a2d,06/05/2023 14:00:00,ISM Services Employment Index,MEDIUM,USD
f14a1c99-d368-4c46-8d5e-71086cd3d4d5,06/05/2023 14:00:00,ISM Services New Orders Index,MEDIUM,USD
a0f1b102-488c-4a51-81a6-d01ec5c0aa41,06/05/2023 14:00:00,ISM Services PMI,HIGH,USD
60b248b4-6981-48a8-9f85-28ede3fb0979,06/05/2023 14:00:00,ISM Services Prices Paid,MEDIUM,USD
e1d803f0-0efd-4eb3-9c6c-499946c32a7b,06/06/2023 09:00:00,Retail Sales (MoM),MEDIUM,EUR
9cb135a0-afff-4d54-8b40-0d0d7fd86a43,06/06/2023 09:00:00,Retail Sales (YoY),HIGH,EUR
024a63dc-1d55-4ac9-bc8d-720cd477a283,06/07/2023 07:50:00,ECB's De Guindos speech,MEDIUM,EUR
25bb4d31-8ab6-45d9-bfba-07b03333c2a1,06/07/2023 09:10:00,ECB's Panetta speech,MEDIUM,EUR
51f586da-6437-4634-bac7-2a81cded59a0,06/07/2023 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
860875a0-fb2d-46e2-8946-07d86ab3c44f,06/08/2023 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
a6a543a8-b877-4dcd-b23e-c1cc3c16e975,06/08/2023 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
a41e6a12-802d-4eb5-b1c3-f434b991ea65,06/08/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
f544d1fe-1803-4b70-94e9-de1da505ef01,06/08/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
5e820725-2699-436e-8956-b23d6cc9dbf1,06/09/2023 08:00:00,ECB's De Guindos speech,MEDIUM,EUR
f5145dd7-ff97-4e80-939e-c49f318921ec,06/12/2023 18:00:00,Monthly Budget Statement,MEDIUM,USD
0ae0d615-054d-4078-8378-cf13e57cd0d8,06/13/2023 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
9788fd20-e786-4e42-8e8a-a19d93f0cdb7,06/13/2023 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
c6dd7787-14c0-4a78-a138-d6612cdf9871,06/13/2023 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
cf2f8bb8-9738-4dcb-844b-c30e82db4a79,06/13/2023 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
ba68271d-966d-4512-b06f-5940aad61af2,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
f6cb62b0-375b-42bf-ab4e-132351a3afb6,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d832ab9f-5aa3-46a7-984f-3583a5798805,06/14/2023 09:00:00,Industrial Production s.a. (MoM),MEDIUM,EUR
cb1a759e-3001-485f-8767-dfc3fff618d9,06/14/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
89b8e9b5-bad1-42ab-a2ca-2ca153eced3c,06/14/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
8e5048c4-3fb2-4c44-b5a0-cf883eb1507b,06/14/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
684e9d91-f36c-41ac-a6f8-17020231661a,06/14/2023 18:00:00,FOMC Economic Projections,HIGH,USD
86d42d66-2acf-47e1-8fd5-7fd0d1db73a3,06/14/2023 18:00:00,Interest Rate Projections - 1st year,HIGH,USD
3db312c2-2b29-46f6-80f4-22e47b9e4de3,06/14/2023 18:00:00,Interest Rate Projections - 2nd year,HIGH,USD
2aab2285-da98-407c-a883-e201afc4689b,06/14/2023 18:00:00,Interest Rate Projections - Current,HIGH,USD
58a2ff38-ab0b-4961-ab5c-68ac17c6c30d,06/14/2023 18:00:00,Interest Rate Projections - Longer,HIGH,USD
d16db21d-2434-4351-b927-9d30e78c1586,06/14/2023 18:30:00,FOMC Press Conference,HIGH,USD
9279b27b-feee-4f7a-99f3-2a6a6ab54fd3,06/15/2023 07:00:00,Eurogroup Meeting,MEDIUM,EUR
d8796578-6c84-4a33-9f0a-22b8b6163de5,06/15/2023 12:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
333ecd51-1221-4cb5-bfa4-da07823e868c,06/15/2023 12:15:00,ECB Monetary Policy Statement,HIGH,EUR
c99d34f2-fb91-4677-8e2c-89b3e1654175,06/15/2023 12:15:00,ECB Rate On Deposit Facility,HIGH,EUR
f22b1c6a-cf8d-440c-8c63-3829446328f6,06/15/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
d149adbe-059f-4862-838e-36b6d147fcd2,06/15/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
2151a953-0a6b-4c56-9bc9-52842e285fa0,06/15/2023 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
adb6b476-7f82-4bcf-b09f-e1bc5d8380a3,06/15/2023 12:30:00,Retail Sales (MoM),HIGH,USD
02bc7b21-05c6-46a5-8fc4-ea00502b12fd,06/15/2023 12:30:00,Retail Sales Control Group,HIGH,USD
7ce7fbc0-0ed0-4874-8d1b-d1b7d14d39b8,06/15/2023 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
b585a947-5813-450f-ae33-a5dc7a05db35,06/15/2023 12:45:00,ECB Press Conference,HIGH,EUR
5352a2bc-9624-4a7b-a503-98766ca074d2,06/16/2023 07:00:00,EcoFin Meeting,MEDIUM,EUR
88a348f8-38ce-4843-8dc0-8b909ff59a70,06/16/2023 07:00:00,Fed's Bullard speech,MEDIUM,USD
514798df-ece6-4bdd-8283-933f8b295501,06/16/2023 09:00:00,Core Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
1559a8ac-683b-4f1f-b93a-ecdaa816471d,06/16/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),MEDIUM,EUR
daef6f78-5821-4def-9f39-01957d2a982c,06/16/2023 09:00:00,Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
212a83f6-5aab-4c40-b14c-6f3183514c1a,06/16/2023 09:00:00,Labor Cost,MEDIUM,EUR
39def5e4-10fb-44c6-b06e-20adba07b648,06/16/2023 11:45:00,Fed's Waller speech,MEDIUM,USD
8de6ddd2-8a59-4364-8a01-2f3fe3fc0486,06/16/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
59b4d455-e274-4f42-b3f1-6f02e69bf514,06/16/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
038996b3-5871-41d1-8cfa-c4cc7f6c2afd,06/16/2023 15:00:00,Fed Monetary Policy Report,MEDIUM,USD
61995d0a-d63b-4d67-b168-855ac7e20a8c,06/19/2023 11:00:00,ECB's Lane speech,MEDIUM,EUR
eb114c8b-b94c-438c-b623-c6d410b925a1,06/19/2023 11:40:00,ECB's Schnabel speech,MEDIUM,EUR
49233d23-62a4-4a94-90fb-ce2df5c72214,06/19/2023 18:00:00,ECB's De Guindos speech,MEDIUM,EUR
9e69fcae-ffcc-429f-8bc0-2ac3a3a13e96,06/20/2023 10:30:00,Fed's Bullard speech,MEDIUM,USD
a5ddcd27-cc4e-4374-a136-2b98110235a9,06/20/2023 12:30:00,Building Permits (MoM),MEDIUM,USD
9c8aa306-e846-493c-b8c2-2ad36d8b0d8f,06/20/2023 12:30:00,Housing Starts (MoM),MEDIUM,USD
1a1718fc-bc55-4aaf-bf1e-b3fc650493b3,06/20/2023 15:45:00,Fed's Williams speech,MEDIUM,USD
ff5fd370-ea7b-4403-8647-74d67c7cef81,06/20/2023 17:10:00,ECB's De Guindos speech,MEDIUM,EUR
d952f39d-d7cb-4bec-b0fc-688016608354,06/21/2023 09:15:00,ECB's Panetta speech,MEDIUM,EUR
4bd906fc-2cb5-443a-8836-3af511f4500c,06/21/2023 13:45:00,ECB's Schnabel speech,MEDIUM,EUR
bac5e101-250a-43fa-a8dd-ceb2e03c4ed3,06/21/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
c6b3f74e-b81b-40da-9b86-6e4f46973420,06/21/2023 14:00:00,Fed's Cook speech,MEDIUM,USD
920012cc-2f41-40b3-ab9f-8e78584d1b6d,06/21/2023 14:00:00,Fed's Jefferson speech,MEDIUM,USD
924f046f-34de-445e-b53f-d57aa5e19e71,06/21/2023 16:25:00,Fed's Goolsbee speech,MEDIUM,USD
eff30fea-a5ba-46bd-9625-b034e9df30cc,06/21/2023 20:00:00,Fed's Mester speech,MEDIUM,USD
c250d6a4-c35c-474b-b736-43aa75736573,06/22/2023 08:00:00,Fed's Waller speech,MEDIUM,USD
4f404387-0de7-4df4-8bed-6b106dc3671c,06/22/2023 09:15:00,ECB's Panetta speech,MEDIUM,EUR
6927ced2-ee0d-4943-82c7-4b3dc323058c,06/22/2023 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
150f82ab-cb6f-45f8-80bf-5d75cd9f6f62,06/22/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
ae5e5837-09f1-481d-8bf5-3d5dce6868e0,06/22/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
1d7b2fd3-333b-4fbc-b21e-c53186dd0514,06/22/2023 13:55:00,Fed's Bowman speech,MEDIUM,USD
2f20335b-7cb2-47cc-9841-6ebf1f2adc03,06/22/2023 14:00:00,Consumer Confidence,MEDIUM,EUR
398e71dd-c1af-4484-9e3a-798422c7eb33,06/22/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
50c57c54-d392-4e25-b0ce-43d668189864,06/22/2023 14:30:00,ECB's De Guindos speech,MEDIUM,EUR
f4a5ca4e-d263-4fac-89f8-8036975e12a3,06/22/2023 20:30:00,Fed's Barkin speech,MEDIUM,USD
a82e661d-d5ba-4e4c-b42d-f70d66bef26c,06/23/2023 07:00:00,ECB's President Lagarde speech,HIGH,EUR
ca3b6867-7fdc-4304-be7f-d822ddc98067,06/23/2023 08:00:00,HCOB Composite PMI,HIGH,EUR
ac4f92a9-4470-456c-b8c6-89b01ebd5c70,06/23/2023 08:00:00,HCOB Manufacturing PMI,MEDIUM,EUR
f75543c9-ade3-438d-9245-b9caa19c2e1c,06/23/2023 08:00:00,HCOB Services PMI,MEDIUM,EUR
9cd10f75-bc5b-459e-90fc-c32fecd61026,06/23/2023 09:15:00,Fed's Bullard speech,MEDIUM,USD
2661d0f5-639b-4c4e-9574-868fa5fc34ef,06/23/2023 12:00:00,Fed's Bostic speech,MEDIUM,USD
31f93173-df73-4a3f-9d60-0ee6e12ed27e,06/23/2023 12:45:00,ECB's Panetta speech,MEDIUM,EUR
cb9d9c48-5467-45f3-96d5-291e7faf6a83,06/23/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
411cd73f-0716-4529-a191-654d669a7850,06/23/2023 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
2e4567b0-9587-4076-99f9-87c7689847a6,06/23/2023 13:45:00,S&P Global Services PMI,MEDIUM,USD
89541b61-76cf-4df2-bcc7-7d9dc59e0a8a,06/23/2023 17:40:00,Fed's Mester speech,MEDIUM,USD
e25e8d08-9af1-4a2f-a46f-55238624aaf8,06/24/2023 13:15:00,ECB's Schnabel speech,MEDIUM,EUR
bde10159-ad93-4eb3-99d8-4a7178ab6f7e,06/25/2023 13:15:00,Fed's Williams speech,MEDIUM,USD
7c0b12c9-88dc-45cc-b622-6be8f11fc905,06/26/2023 19:00:00,ECB's President Lagarde speech,HIGH,EUR
aebe3768-8523-4bc7-92f0-14fd700a227d,06/27/2023 08:00:00,ECB's President Lagarde speech,HIGH,EUR
4b20e0b1-44d3-4e5f-85b0-e0ddc31851ad,06/27/2023 08:30:00,ECB's Panetta speech,MEDIUM,EUR
100e8a1d-82eb-41e9-b216-0db188d8ee77,06/27/2023 09:30:00,ECB's Elderson speech,MEDIUM,EUR
ba56410b-72ba-4c92-9c62-32f7053d1978,06/27/2023 12:00:00,ECB's Schnabel speech,MEDIUM,EUR
8e87694f-c955-472a-922f-bf96a9fb91e7,06/27/2023 12:30:00,Durable Goods Orders,MEDIUM,USD
b5c59b69-54cb-469b-a3cb-23627fd0a5b3,06/27/2023 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
305d70ae-9f98-4451-b9fb-989ff96f93ec,06/27/2023 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
f2e301b2-2915-48e8-8971-bcc11e13ebf3,06/27/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,MEDIUM,USD
a25b648f-f17e-4084-b6cb-478088459372,06/27/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
b540044e-c367-48e6-be28-1a20065ff68f,06/27/2023 14:00:00,Consumer Confidence,MEDIUM,USD
a730ac93-3bd0-45ca-8c96-eacb18fb13d3,06/27/2023 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
fda5234c-cdc7-48d6-91fb-7772c60a6535,06/28/2023 08:00:00,ECB's De Guindos speech,MEDIUM,EUR
588f4a86-d78e-41ec-aa69-bf44edfc143c,06/28/2023 10:30:00,ECB's Lane speech,MEDIUM,EUR
5b4d2999-6888-4722-97a9-5e2f355f30a9,06/28/2023 13:30:00,ECB's President Lagarde speech,HIGH,EUR
bb484654-0ac7-443b-a95b-161ce5c9a95f,06/28/2023 13:30:00,Fed's Chair Powell speech,HIGH,USD
3871597e-0e18-47da-a145-04fb538e2590,06/28/2023 20:30:00,Bank Stress Test Info,HIGH,USD
94b2149b-b551-42ee-bcc7-b34b057aeaa8,06/29/2023 00:00:00,EU leaders summit,MEDIUM,EUR
c39d23e8-9d06-4672-9b53-b0ebce94d340,06/29/2023 06:30:00,Fed's Chair Powell speech,HIGH,USD
92085904-defe-45bb-8b83-72074f0c0539,06/29/2023 08:00:00,Economic Bulletin,MEDIUM,EUR
a8ef81e6-d17d-4de5-8b41-7095cfab00c9,06/29/2023 09:00:00,Business Climate,MEDIUM,EUR
46055451-3879-4161-bc0f-56dd6638a24a,06/29/2023 09:00:00,Consumer Confidence,MEDIUM,EUR
a5ca0d8c-7acc-4b00-b8a4-aa01f03031cd,06/29/2023 09:00:00,Economic Sentiment Indicator,MEDIUM,EUR
5489bc90-3e15-4d60-8b25-9c0d353e2c03,06/29/2023 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
658fc1f0-f274-47f5-9283-23c76ee9ca59,06/29/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
d6f21815-c371-4e8e-af26-5cfb5126a8ef,06/29/2023 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
662f73b0-0930-407d-a6cf-7d94867a6c8d,06/29/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
1f767ad7-bb4a-4725-8e88-6b6eed17f195,06/29/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
e0ee9cd3-611f-434a-873f-ef94b2ce7184,06/29/2023 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
197cde46-ff95-4662-88c0-e3f387818d5b,06/29/2023 19:00:00,Fed's Bostic speech,MEDIUM,USD
88509c73-59a3-4aa5-8400-cf1bdaeb3fd7,06/30/2023 00:00:00,EU leaders summit,MEDIUM,EUR
7911647a-91f8-496e-9cc3-fb763a7df59c,06/30/2023 09:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
6bdd5995-f4f4-446c-be19-fc8be03b4aa0,06/30/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
6ba4a244-981c-44a9-843a-7b5182ebfed2,06/30/2023 09:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
7ed95593-33fa-4172-88d9-b9e7d309ca88,06/30/2023 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
3900acbe-0b8a-408b-a93c-b949612b039b,06/30/2023 09:00:00,Unemployment Rate,MEDIUM,EUR
1634114b-02b4-4c14-8d22-dd2e66f3828b,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
4c453552-d713-4d05-b6cd-d20164fc86fa,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
8798fca6-2946-4359-b6bf-eeb497d65045,06/30/2023 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
12e68d70-e746-4e41-9922-c4c5f69a8f53,06/30/2023 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
396b0db0-d657-4bff-8077-ea7c7492224d,06/30/2023 12:30:00,Personal Income (MoM),MEDIUM,USD
e6086516-5946-4b42-9642-f7b948607c51,06/30/2023 12:30:00,Personal Spending,MEDIUM,USD
255b404e-d04f-48b6-9d2e-a9d93d5003ff,06/30/2023 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
a5e9797e-484a-4b94-9b40-02103f09ee2c,06/30/2023 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
4012fbf7-1039-493d-bc9f-2873c77ab20b,06/30/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
e1bf7250-9a91-4fd6-a8ea-2ffd3f06f8d6,07/03/2023 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
cef069be-3597-45bb-b56e-43bb5d1b8ccf,07/03/2023 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
872c3323-e5de-4615-862a-787360c52a02,07/03/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
6b0175f4-29f1-4e56-b428-a173d477dbc7,07/03/2023 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
a6dfec5a-41dd-446c-8e47-27032a0666b2,07/05/2023 08:00:00,HCOB Composite PMI,MEDIUM,EUR
e6d4d926-6b4e-4ea8-b8e3-dc2a5d81964e,07/05/2023 09:00:00,Producer Price Index (MoM),MEDIUM,EUR
b1b70ebe-6f9e-4787-8645-36224f008672,07/05/2023 09:00:00,Producer Price Index (YoY),MEDIUM,EUR
da87cd0a-cfeb-49e8-b222-bd06443b4ca6,07/05/2023 14:00:00,Factory Orders (MoM),MEDIUM,USD
032f0b32-ca24-4e00-a5c0-51f4ed49ca0e,07/05/2023 18:00:00,FOMC Minutes,HIGH,USD
49d182b1-4626-439e-bdc7-7453b19471d5,07/05/2023 20:00:00,Fed's Williams speech,MEDIUM,USD
18021166-07c4-4daf-97c7-8b974a0dae16,07/06/2023 09:00:00,Retail Sales (MoM),MEDIUM,EUR
